clip_id,rater,elbow,asymmetry,shoulder,trunk,head,confidence
P09_ASY_rep2,R1,0,1,0,0,0,3
P09_ASY_rep2,R2,0,1,0,0,0,3
P09_ASY_rep3,R1,0,1,0,0,0,3
P09_ASY_rep3,R2,0,1,0,0,0,3
P09_ASY_rep4,R1,0,1,0,0,0,3
P09_ASY_rep4,R2,0,1,0,0,0,3
P09_ASY_rep5,R1,0,1,0,0,0,3
P09_ASY_rep5,R2,0,1,0,0,0,3
P09_COR_rep1,R1,0,0,0,0,0,3
P09_COR_rep1,R2,0,0,0,0,0,3
P09_COR_rep10,R1,0,0,0,0,0,3
P09_COR_rep10,R2,0,0,0,0,0,3
P09_COR_rep2,R1,0,0,0,0,0,3
P09_COR_rep2,R2,0,0,0,0,0,3
P09_COR_rep3,R1,0,0,0,0,0,3
P09_COR_rep3,R2,0,0,0,0,0,3
P09_COR_rep4,R1,0,0,0,0,0,3
P09_COR_rep4,R2,0,0,0,0,0,3
P09_COR_rep5,R1,0,0,0,0,0,3
P09_COR_rep5,R2,0,0,0,0,0,3
P09_COR_rep6,R1,0,0,0,0,0,3
P09_COR_rep6,R2,0,0,0,0,0,3
P09_COR_rep7,R1,0,0,0,0,0,3
P09_COR_rep7,R2,0,0,0,0,0,3
P09_COR_rep8,R1,0,0,0,0,0,3
P09_COR_rep8,R2,0,0,0,0,0,3
P09_COR_rep9,R1,0,0,0,0,0,2
P09_COR_rep9,R2,0,0,0,0,0,3
P09_ELB_rep1,R1,1,0,0,0,0,2
P09_ELB_rep1,R2,1,0,0,0,0,3
P09_ELB_rep2,R1,1,0,1,0,0,2
P09_ELB_rep2,R2,1,0,1,0,0,2
P09_ELB_rep3,R1,1,0,1,0,0,2
P09_ELB_rep3,R2,1,0,0,0,0,3
P09_ELB_rep4,R1,1,0,1,0,0,2
P09_ELB_rep4,R2,1,0,1,0,0,2
P09_ELB_rep5,R1,1,0,1,0,0,2
P09_ELB_rep5,R2,1,0,1,0,0,2
P09_HED_rep1,R1,0,0,0,0,1,3
P09_HED_rep1,R2,0,1,0,0,1,2
P09_HED_rep2,R1,0,0,1,0,1,2
P09_HED_rep2,R2,0,1,0,0,1,2
P09_HED_rep3,R1,0,0,1,0,1,2
P09_HED_rep3,R2,0,1,0,0,1,2
P09_HED_rep4,R1,0,0,1,0,1,2
P09_HED_rep4,R2,0,0,1,0,1,3
P09_HED_rep5,R1,0,0,1,0,1,2
P09_HED_rep5,R2,0,0,0,0,1,3
P09_SHR_rep1,R1,0,0,1,0,0,3
P09_SHR_rep1,R2,0,0,1,0,0,3
P09_SHR_rep2,R1,0,0,1,0,0,3
P09_SHR_rep2,R2,0,0,1,0,0,3
P09_SHR_rep3,R1,0,0,1,0,0,3
P09_SHR_rep3,R2,0,0,1,0,0,3
P09_SHR_rep4,R1,0,0,1,0,0,3
P09_SHR_rep4,R2,0,0,1,0,0,3
P09_SHR_rep5,R1,0,0,1,0,0,3
P09_SHR_rep5,R2,0,0,1,0,0,3
P09_TRK_rep1,R1,0,1,1,1,0,2
P09_TRK_rep1,R2,0,0,0,1,0,3
P09_TRK_rep2,R1,0,1,0,1,0,2
P09_TRK_rep2,R2,0,0,0,1,0,3
P09_TRK_rep3,R1,0,1,0,1,0,2
P09_TRK_rep3,R2,0,0,0,1,1,2
P09_TRK_rep4,R1,0,1,1,1,0,1
P09_TRK_rep4,R2,0,0,0,1,0,3
P09_TRK_rep5,R1,0,1,1,1,0,2
P09_TRK_rep5,R2,0,1,0,1,0,3
P10_ASY_rep1,R1,0,1,0,0,0,3
P10_ASY_rep1,R2,0,1,0,0,0,3
P10_ASY_rep2,R1,0,1,0,0,0,3
P10_ASY_rep2,R2,0,1,0,0,0,3
P10_ASY_rep3,R1,0,1,0,0,0,3
P10_ASY_rep3,R2,0,1,0,0,0,3
P10_ASY_rep4,R1,0,1,0,0,0,3
P10_ASY_rep4,R2,0,1,0,0,0,3
P10_ASY_rep5,R1,0,1,0,0,0,3
P10_ASY_rep5,R2,0,1,0,0,0,3
P10_COR_rep1,R1,0,0,0,0,0,3
P10_COR_rep1,R2,0,0,0,0,0,3
P10_COR_rep10,R1,0,0,0,0,0,3
P10_COR_rep10,R2,0,0,0,0,0,3
P10_COR_rep2,R1,0,0,0,0,0,3
P10_COR_rep2,R2,0,0,0,0,0,3
P10_COR_rep3,R1,0,0,0,0,0,3
P10_COR_rep3,R2,0,0,0,0,0,3
P10_COR_rep4,R1,0,0,0,0,0,3
P10_COR_rep4,R2,0,0,0,0,0,3
P10_COR_rep5,R1,0,0,0,0,0,3
P10_COR_rep5,R2,0,0,0,0,0,3
P10_COR_rep6,R1,0,0,0,0,0,3
P10_COR_rep6,R2,0,0,0,0,0,3
P10_COR_rep7,R1,0,0,0,0,0,3
P10_COR_rep7,R2,0,0,0,0,0,3
P10_COR_rep8,R1,0,0,0,0,0,3
P10_COR_rep8,R2,0,0,0,0,0,3
P10_COR_rep9,R1,0,0,0,0,0,3
P10_COR_rep9,R2,0,0,0,0,0,3
P10_ELB_rep1,R1,1,0,0,0,0,3
P10_ELB_rep1,R2,1,0,0,0,0,3
P10_ELB_rep2,R1,1,0,0,0,0,1
P10_ELB_rep2,R2,1,0,0,0,0,2
P10_ELB_rep3,R1,1,0,0,0,0,3
P10_ELB_rep3,R2,1,0,0,0,0,3
P10_ELB_rep4,R1,1,0,0,0,0,3
P10_ELB_rep4,R2,1,0,0,0,0,3
P10_ELB_rep5,R1,1,0,0,0,0,3
P10_ELB_rep5,R2,1,0,0,0,0,2
P10_HED_rep1,R1,0,0,0,0,1,3
P10_HED_rep1,R2,0,0,0,0,1,3
P10_HED_rep2,R1,0,0,0,0,1,3
P10_HED_rep2,R2,0,0,0,0,1,3
P10_HED_rep3,R1,0,0,0,0,1,3
P10_HED_rep3,R2,0,0,0,0,1,3
P10_HED_rep4,R1,0,0,0,0,1,3
P10_HED_rep4,R2,0,0,0,0,1,3
P10_HED_rep5,R1,0,0,0,0,1,3
P10_HED_rep5,R2,0,0,0,0,1,3
P10_SHR_rep1,R1,0,0,1,0,0,3
P10_SHR_rep1,R2,0,0,1,0,0,3
P10_SHR_rep2,R1,0,0,1,0,0,3
P10_SHR_rep2,R2,0,0,1,0,0,2
P10_SHR_rep3,R1,0,0,1,0,0,2
P10_SHR_rep3,R2,0,0,1,0,0,2
P10_SHR_rep4,R1,0,0,1,0,0,3
P10_SHR_rep4,R2,0,0,1,0,0,3
P10_SHR_rep5,R1,0,0,1,0,0,1
P10_SHR_rep5,R2,0,0,0,0,0,3
P10_TRK_rep1,R1,0,1,0,1,1,2
P10_TRK_rep1,R2,0,0,0,1,1,2
P10_TRK_rep2,R1,0,1,0,1,1,2
P10_TRK_rep2,R2,0,0,0,1,1,2
P10_TRK_rep3,R1,0,0,0,1,1,2
P10_TRK_rep3,R2,0,0,0,1,1,3
P10_TRK_rep4,R1,0,0,0,1,1,3
P10_TRK_rep4,R2,0,0,0,1,1,2
P10_TRK_rep5,R1,0,1,0,1,1,2
P10_TRK_rep5,R2,0,0,0,1,1,3
P11_ASY_rep1,R1,0,1,0,0,0,3
P11_ASY_rep1,R2,0,1,0,0,0,3
P11_ASY_rep2,R1,0,1,0,0,0,3
P11_ASY_rep2,R2,0,1,0,0,0,3
P11_ASY_rep3,R1,0,1,0,0,0,3
P11_ASY_rep3,R2,0,1,0,0,0,3
P11_ASY_rep4,R1,0,1,0,0,0,3
P11_ASY_rep4,R2,0,1,0,0,0,3
P11_ASY_rep5,R1,0,1,0,0,0,3
P11_ASY_rep5,R2,0,1,0,0,0,3
P11_COR_rep1,R1,0,0,0,0,0,3
P11_COR_rep1,R2,0,1,0,0,0,2
P11_COR_rep10,R1,0,0,0,0,0,3
P11_COR_rep10,R2,0,0,0,0,0,3
P11_COR_rep2,R1,0,0,0,0,0,3
P11_COR_rep2,R2,0,1,0,0,0,1
P11_COR_rep3,R1,0,0,0,0,0,3
P11_COR_rep3,R2,0,1,0,0,0,2
P11_COR_rep4,R1,0,0,0,0,0,3
P11_COR_rep4,R2,0,0,0,0,0,3
P11_COR_rep5,R1,0,1,0,0,0,2
P11_COR_rep5,R2,0,1,0,0,0,2
P11_COR_rep6,R1,0,0,0,0,0,3
P11_COR_rep6,R2,0,0,0,0,0,3
P11_COR_rep7,R1,0,0,0,0,0,3
P11_COR_rep7,R2,0,0,0,0,0,3
P11_COR_rep8,R1,0,0,0,0,0,3
P11_COR_rep8,R2,0,0,0,0,0,3
P11_COR_rep9,R1,0,0,0,0,0,3
P11_COR_rep9,R2,0,0,0,0,0,3
P11_ELB_rep1,R1,1,0,0,0,0,3
P11_ELB_rep1,R2,1,0,0,0,0,3
P11_ELB_rep2,R1,1,0,0,0,0,1
P11_ELB_rep2,R2,1,0,0,0,0,1
P11_ELB_rep3,R1,1,0,0,0,0,3
P11_ELB_rep3,R2,1,0,0,0,0,2
P11_ELB_rep4,R1,1,0,1,0,0,2
P11_ELB_rep4,R2,1,0,0,0,0,1
P11_ELB_rep5,R1,1,0,0,0,0,3
P11_ELB_rep5,R2,1,0,0,0,0,1
P11_HED_rep1,R1,0,0,0,0,1,3
P11_HED_rep1,R2,0,0,0,0,1,3
P11_HED_rep2,R1,0,0,0,0,1,3
P11_HED_rep2,R2,0,0,0,0,1,3
P11_HED_rep3,R1,0,0,0,0,1,3
P11_HED_rep3,R2,0,0,0,0,1,3
P11_HED_rep4,R1,0,0,0,0,1,2
P11_HED_rep4,R2,0,0,0,0,1,3
P11_HED_rep5,R1,0,0,0,0,1,3
P11_HED_rep5,R2,0,0,0,0,1,3
P11_SHR_rep1,R1,0,0,1,0,0,2
P11_SHR_rep1,R2,0,0,1,0,0,3
P11_SHR_rep2,R1,0,0,1,0,0,2
P11_SHR_rep2,R2,0,0,1,0,0,3
P11_SHR_rep3,R1,0,0,1,0,0,2
P11_SHR_rep3,R2,0,0,1,0,0,3
P11_SHR_rep4,R1,0,0,1,0,0,2
P11_SHR_rep4,R2,0,0,1,0,0,3
P11_SHR_rep5,R1,0,0,1,0,0,2
P11_SHR_rep5,R2,0,0,1,0,0,3
P11_TRK_rep1,R1,0,0,0,1,0,3
P11_TRK_rep1,R2,0,0,0,1,0,3
P11_TRK_rep2,R1,0,1,0,1,0,2
P11_TRK_rep2,R2,0,0,0,1,0,3
P11_TRK_rep3,R1,0,1,0,1,0,2
P11_TRK_rep3,R2,0,0,0,1,0,3
P11_TRK_rep4,R1,0,1,0,1,0,2
P11_TRK_rep4,R2,0,0,0,1,0,3
P11_TRK_rep5,R1,0,1,0,1,0,2
P11_TRK_rep5,R2,0,0,0,1,0,3
P12_ASY_rep1,R1,0,1,0,0,0,3
P12_ASY_rep1,R2,0,1,0,0,0,3
P12_ASY_rep2,R1,0,1,0,0,0,3
P12_ASY_rep2,R2,0,1,0,0,0,3
P12_ASY_rep3,R1,0,1,0,0,0,3
P12_ASY_rep3,R2,0,1,0,0,0,3
P12_ASY_rep4,R1,0,1,0,0,0,3
P12_ASY_rep4,R2,0,1,0,0,0,3
P12_ASY_rep5,R1,0,1,0,0,0,3
P12_ASY_rep5,R2,0,1,0,0,0,3
P12_COR_rep1,R1,0,0,0,0,0,3
P12_COR_rep1,R2,0,0,0,0,0,3
P12_COR_rep10,R1,0,0,0,0,0,3
P12_COR_rep10,R2,0,0,0,0,0,3
P12_COR_rep2,R1,0,0,0,0,0,3
P12_COR_rep2,R2,0,0,0,0,0,3
P12_COR_rep3,R1,0,0,0,0,0,3
P12_COR_rep3,R2,0,0,0,0,0,3
P12_COR_rep4,R1,0,0,0,0,0,2
P12_COR_rep4,R2,0,0,0,0,0,3
P12_COR_rep5,R1,0,0,0,0,0,3
P12_COR_rep5,R2,0,0,0,0,0,3
P12_COR_rep6,R1,0,0,0,0,0,3
P12_COR_rep6,R2,0,0,0,0,0,3
P12_COR_rep7,R1,0,0,0,0,0,3
P12_COR_rep7,R2,0,0,0,0,0,3
P12_COR_rep8,R1,0,0,0,0,0,2
P12_COR_rep8,R2,0,0,0,0,0,3
P12_COR_rep9,R1,0,0,0,0,0,3
P12_COR_rep9,R2,0,0,0,0,0,3
P12_ELB_rep1,R1,1,0,0,0,0,3
P12_ELB_rep1,R2,1,0,0,0,0,3
P12_ELB_rep2,R1,1,0,0,0,0,2
P12_ELB_rep2,R2,1,0,0,0,0,3
P12_ELB_rep3,R1,1,0,0,0,0,3
P12_ELB_rep3,R2,1,0,0,0,0,3
P12_ELB_rep4,R1,1,0,0,0,0,3
P12_ELB_rep4,R2,1,0,0,0,0,3
P12_ELB_rep5,R1,1,0,0,0,0,3
P12_ELB_rep5,R2,1,0,0,0,0,3
P12_HED_rep1,R1,0,0,0,0,1,3
P12_HED_rep1,R2,0,0,1,0,1,2
P12_HED_rep2,R1,0,0,0,0,1,3
P12_HED_rep2,R2,0,0,0,0,1,3
P12_HED_rep3,R1,0,0,1,0,1,2
P12_HED_rep3,R2,0,0,1,0,1,2
P12_HED_rep4,R1,0,0,1,0,1,2
P12_HED_rep4,R2,0,0,1,0,1,2
P12_HED_rep5,R1,0,0,1,0,1,2
P12_HED_rep5,R2,0,0,0,0,1,3
P12_SHR_rep1,R1,0,0,1,0,0,3
P12_SHR_rep1,R2,0,0,1,0,0,3
P12_SHR_rep2,R1,0,0,1,0,0,3
P12_SHR_rep2,R2,0,0,1,0,0,3
P12_SHR_rep3,R1,0,0,1,0,0,3
P12_SHR_rep3,R2,0,0,1,0,0,3
P12_SHR_rep4,R1,0,0,1,0,0,3
P12_SHR_rep4,R2,0,0,1,0,0,3
P12_SHR_rep5,R1,0,0,1,0,0,1
P12_SHR_rep5,R2,0,0,1,0,0,2
P12_TRK_rep1,R1,0,1,0,1,0,2
P12_TRK_rep1,R2,0,0,0,1,1,2
P12_TRK_rep2,R1,0,1,0,1,0,2
P12_TRK_rep2,R2,0,0,0,1,0,3
P12_TRK_rep3,R1,0,1,0,1,1,2
P12_TRK_rep3,R2,0,1,0,1,0,2
P12_TRK_rep4,R1,0,1,0,1,0,2
P12_TRK_rep4,R2,0,1,0,1,0,3
P12_TRK_rep5,R1,0,1,0,1,0,2
P12_TRK_rep5,R2,0,0,0,1,0,3
P13_ASY_rep1,R1,0,1,0,0,0,3
P13_ASY_rep1,R2,0,1,0,0,0,3
P13_ASY_rep2,R1,0,1,0,0,0,3
P13_ASY_rep2,R2,0,1,0,0,0,3
P13_ASY_rep3,R1,0,1,0,0,0,2
P13_ASY_rep3,R2,0,1,0,0,0,3
P13_ASY_rep4,R1,0,1,0,0,0,3
P13_ASY_rep4,R2,0,1,0,0,0,3
P13_ASY_rep5,R1,0,1,0,0,0,3
P13_ASY_rep5,R2,0,1,0,0,0,3
P13_COR_rep1,R1,0,0,0,0,0,3
P13_COR_rep1,R2,0,1,0,0,0,1
P13_COR_rep10,R1,0,0,0,0,0,3
P13_COR_rep10,R2,0,1,0,0,0,1
P13_COR_rep2,R1,0,0,0,0,0,3
P13_COR_rep2,R2,0,1,0,0,0,2
P13_COR_rep3,R1,0,0,0,0,0,3
P13_COR_rep3,R2,0,0,0,0,0,3
P13_COR_rep4,R1,0,0,0,0,0,3
P13_COR_rep4,R2,0,0,0,0,0,3
P13_COR_rep5,R1,0,0,0,0,0,2
P13_COR_rep5,R2,0,1,0,0,0,1
P13_COR_rep6,R1,0,0,0,0,0,2
P13_COR_rep6,R2,0,0,0,0,0,3
P13_COR_rep7,R1,0,0,0,0,0,3
P13_COR_rep7,R2,0,0,0,0,0,3
P13_COR_rep8,R1,0,0,0,0,0,3
P13_COR_rep8,R2,0,1,0,0,0,1
P13_COR_rep9,R1,0,0,0,0,0,3
P13_COR_rep9,R2,0,1,0,0,0,2
P13_ELB_rep1,R1,1,0,0,0,0,3
P13_ELB_rep1,R2,1,0,0,0,0,3
P13_ELB_rep2,R1,1,1,0,0,0,2
P13_ELB_rep2,R2,1,0,0,0,0,3
P13_ELB_rep3,R1,1,0,0,0,0,3
P13_ELB_rep3,R2,1,0,0,0,0,3
P13_ELB_rep4,R1,1,0,0,0,0,3
P13_ELB_rep4,R2,1,0,0,0,0,3
P13_ELB_rep5,R1,1,0,0,0,0,3
P13_ELB_rep5,R2,1,0,0,0,0,3
P13_HED_rep1,R1,0,0,0,0,1,3
P13_HED_rep1,R2,0,0,0,0,1,3
P13_HED_rep2,R1,0,0,1,0,1,2
P13_HED_rep2,R2,0,1,0,0,1,2
P13_HED_rep3,R1,0,0,0,0,1,2
P13_HED_rep3,R2,0,0,0,0,1,3
P13_HED_rep4,R1,0,0,0,0,1,2
P13_HED_rep4,R2,0,0,0,0,1,3
P13_HED_rep5,R1,0,0,0,0,1,2
P13_HED_rep5,R2,0,0,0,0,1,3
P13_SHR_rep1,R1,0,0,1,0,0,1
P13_SHR_rep1,R2,0,0,1,0,0,3
P13_SHR_rep2,R1,0,0,1,0,0,1
P13_SHR_rep2,R2,0,0,1,0,0,2
P13_SHR_rep3,R1,0,0,1,0,0,2
P13_SHR_rep3,R2,0,0,1,0,0,2
P13_SHR_rep4,R1,0,0,1,0,0,3
P13_SHR_rep4,R2,0,0,1,0,0,3
P13_SHR_rep5,R1,0,0,1,0,0,2
P13_SHR_rep5,R2,0,0,1,0,0,3
P13_TRK_rep1,R1,0,1,0,1,0,2
P13_TRK_rep1,R2,0,0,0,1,0,3
P13_TRK_rep2,R1,0,1,0,1,0,2
P13_TRK_rep2,R2,0,0,0,1,0,3
P13_TRK_rep3,R1,0,0,0,1,0,3
P13_TRK_rep3,R2,0,1,0,1,0,2
P13_TRK_rep4,R1,0,1,0,1,0,2
P13_TRK_rep4,R2,0,0,0,1,0,3
P13_TRK_rep5,R1,0,1,0,1,0,2
P13_TRK_rep5,R2,0,0,0,1,0,3
P14_ASY_rep1,R1,0,1,0,0,0,3
P14_ASY_rep1,R2,0,1,0,0,0,3
P14_ASY_rep2,R1,0,1,0,0,0,3
P14_ASY_rep2,R2,0,1,0,0,0,3
P14_ASY_rep3,R1,0,1,0,0,0,3
P14_ASY_rep3,R2,0,1,0,0,0,3
P14_ASY_rep4,R1,0,1,0,0,0,3
P14_ASY_rep4,R2,0,1,0,0,0,3
P14_ASY_rep5,R1,0,1,0,0,0,3
P14_ASY_rep5,R2,0,1,0,0,0,3
P14_COR_rep1,R1,0,0,0,0,0,2
P14_COR_rep1,R2,0,0,0,0,0,3
P14_COR_rep10,R1,0,0,0,0,0,3
P14_COR_rep10,R2,0,0,0,0,0,3
P14_COR_rep2,R1,0,0,0,0,0,3
P14_COR_rep2,R2,0,0,0,0,0,3
P14_COR_rep3,R1,0,0,0,0,0,3
P14_COR_rep3,R2,0,0,0,0,0,3
P14_COR_rep4,R1,0,0,0,0,0,3
P14_COR_rep4,R2,0,0,0,0,0,3
P14_COR_rep5,R1,0,0,0,0,0,2
P14_COR_rep5,R2,0,0,0,0,0,3
P14_COR_rep6,R1,0,0,0,0,0,3
P14_COR_rep6,R2,0,0,0,0,0,3
P14_COR_rep7,R1,0,0,0,0,0,2
P14_COR_rep7,R2,0,0,0,0,0,3
P14_COR_rep8,R1,0,0,0,0,0,3
P14_COR_rep8,R2,0,0,0,0,0,3
P14_COR_rep9,R1,0,0,0,0,0,3
P14_COR_rep9,R2,0,0,0,0,0,3
P14_ELB_rep1,R1,1,1,0,0,0,2
P14_ELB_rep1,R2,1,0,0,0,0,3
P14_ELB_rep2,R1,1,0,0,0,0,2
P14_ELB_rep2,R2,1,0,0,0,0,3
P14_ELB_rep3,R1,1,0,0,0,0,3
P14_ELB_rep3,R2,1,0,0,0,0,3
P14_ELB_rep4,R1,1,0,0,0,0,3
P14_ELB_rep4,R2,1,0,0,0,0,3
P14_ELB_rep5,R1,1,0,0,0,0,3
P14_ELB_rep5,R2,1,0,0,0,0,3
P14_HED_rep1,R1,0,0,0,0,1,2
P14_HED_rep1,R2,0,0,0,0,1,3
P14_HED_rep2,R1,0,0,0,0,1,2
P14_HED_rep2,R2,0,1,0,0,1,2
P14_HED_rep3,R1,0,0,1,0,1,2
P14_HED_rep3,R2,0,0,0,0,1,3
P14_HED_rep4,R1,0,0,0,1,1,2
P14_HED_rep4,R2,0,0,0,0,1,3
P14_HED_rep5,R1,0,0,0,0,1,3
P14_HED_rep5,R2,0,0,0,0,1,3
P14_SHR_rep1,R1,0,0,1,0,0,3
P14_SHR_rep1,R2,0,0,1,0,0,3
P14_SHR_rep2,R1,0,0,1,0,0,3
P14_SHR_rep2,R2,0,0,1,0,0,3
P14_SHR_rep3,R1,0,0,1,0,0,3
P14_SHR_rep3,R2,0,0,1,0,0,3
P14_SHR_rep4,R1,0,0,1,0,0,2
P14_SHR_rep4,R2,0,0,1,0,0,3
P14_SHR_rep5,R1,0,0,1,0,0,3
P14_SHR_rep5,R2,0,0,1,0,0,2
P14_TRK_rep1,R1,0,0,0,1,0,3
P14_TRK_rep1,R2,0,0,0,1,1,3
P14_TRK_rep2,R1,0,0,0,1,0,3
P14_TRK_rep2,R2,0,0,0,1,0,3
P14_TRK_rep3,R1,0,0,0,1,0,3
P14_TRK_rep3,R2,0,1,0,1,0,2
P14_TRK_rep4,R1,0,0,0,1,0,2
P14_TRK_rep4,R2,0,0,0,1,0,3
P14_TRK_rep5,R1,0,0,0,1,0,3
P14_TRK_rep5,R2,0,0,0,1,0,3
P15_ASY_rep1,R1,0,1,0,0,0,2
P15_ASY_rep1,R2,0,1,0,0,0,3
P15_ASY_rep2,R1,0,0,1,0,0,2
P15_ASY_rep2,R2,0,1,0,0,0,3
P15_ASY_rep3,R1,0,1,0,0,0,3
P15_ASY_rep3,R2,0,1,0,0,0,3
P15_ASY_rep4,R1,0,1,1,0,0,2
P15_ASY_rep4,R2,0,1,0,0,0,3
P15_ASY_rep5,R1,0,1,1,0,0,2
P15_ASY_rep5,R2,0,1,0,0,0,3
P15_COR_rep1,R1,0,0,0,0,0,2
P15_COR_rep1,R2,0,0,0,0,0,3
P15_COR_rep10,R1,0,0,0,0,0,3
P15_COR_rep10,R2,0,0,0,0,0,3
P15_COR_rep2,R1,0,0,0,0,0,3
P15_COR_rep2,R2,0,0,0,0,0,3
P15_COR_rep3,R1,0,0,0,0,0,3
P15_COR_rep3,R2,0,0,0,0,0,3
P15_COR_rep4,R1,0,0,0,0,0,3
P15_COR_rep4,R2,0,0,0,0,0,3
P15_COR_rep5,R1,0,0,0,0,0,3
P15_COR_rep5,R2,0,0,0,0,0,3
P15_COR_rep6,R1,0,0,0,0,0,2
P15_COR_rep6,R2,0,0,0,0,0,3
P15_COR_rep7,R1,0,0,0,0,0,3
P15_COR_rep7,R2,0,0,0,0,0,3
P15_COR_rep8,R1,0,0,0,0,0,3
P15_COR_rep8,R2,0,0,0,0,0,3
P15_COR_rep9,R1,0,0,1,0,0,1
P15_COR_rep9,R2,0,0,0,0,0,3
P15_ELB_rep1,R1,1,0,1,0,0,2
P15_ELB_rep1,R2,1,0,1,0,0,2
P15_ELB_rep2,R1,1,0,1,0,0,2
P15_ELB_rep2,R2,1,0,1,0,0,3
P15_ELB_rep3,R1,1,0,0,0,0,3
P15_ELB_rep3,R2,1,0,0,0,0,3
P15_ELB_rep4,R1,1,0,1,0,0,2
P15_ELB_rep4,R2,1,0,0,0,0,3
P15_ELB_rep5,R1,1,0,1,0,0,2
P15_ELB_rep5,R2,1,0,0,0,0,3
P15_HED_rep1,R1,0,0,1,0,1,2
P15_HED_rep1,R2,0,0,1,0,1,2
P15_HED_rep2,R1,0,0,1,0,1,2
P15_HED_rep2,R2,0,0,0,0,1,3
P15_HED_rep3,R1,0,0,0,0,1,2
P15_HED_rep3,R2,0,0,0,0,1,3
P15_HED_rep4,R1,0,0,1,0,1,2
P15_HED_rep4,R2,0,0,1,0,1,2
P15_HED_rep5,R1,0,0,0,0,1,3
P15_HED_rep5,R2,0,0,1,0,1,2
P15_SHR_rep1,R1,0,0,1,0,0,3
P15_SHR_rep1,R2,0,0,1,0,0,3
P15_SHR_rep2,R1,0,0,1,0,0,3
P15_SHR_rep2,R2,0,0,1,0,0,3
P15_SHR_rep3,R1,0,0,1,0,0,2
P15_SHR_rep3,R2,0,0,1,0,0,3
P15_SHR_rep4,R1,0,0,1,0,0,3
P15_SHR_rep4,R2,0,0,1,0,0,3
P15_SHR_rep5,R1,0,0,1,0,0,3
P15_SHR_rep5,R2,0,0,1,0,0,3
P15_TRK_rep1,R1,0,0,0,1,0,2
P15_TRK_rep1,R2,0,0,0,1,0,3
P15_TRK_rep2,R1,0,0,0,1,0,3
P15_TRK_rep2,R2,0,0,0,1,0,3
P15_TRK_rep3,R1,0,0,0,1,0,3
P15_TRK_rep3,R2,0,0,0,1,0,3
P15_TRK_rep4,R1,0,0,0,1,0,3
P15_TRK_rep4,R2,0,0,0,1,0,3
P15_TRK_rep5,R1,0,0,0,1,0,2
P15_TRK_rep5,R2,0,0,0,1,0,3
P16_ASY_rep1,R1,0,1,0,0,0,3
P16_ASY_rep1,R2,0,1,0,0,0,3
P16_ASY_rep2,R1,0,1,0,0,0,3
P16_ASY_rep2,R2,0,1,0,0,0,3
P16_ASY_rep3,R1,0,1,0,0,0,3
P16_ASY_rep3,R2,0,1,0,0,0,3
P16_ASY_rep4,R1,0,1,0,0,0,3
P16_ASY_rep4,R2,0,1,0,0,0,3
P16_ASY_rep5,R1,0,1,0,0,0,3
P16_ASY_rep5,R2,0,1,0,0,0,3
P16_COR_rep1,R1,0,0,0,0,0,3
P16_COR_rep1,R2,0,0,0,0,0,3
P16_COR_rep10,R1,0,0,0,0,0,3
P16_COR_rep10,R2,0,1,0,0,0,2
P16_COR_rep2,R1,0,0,0,0,0,3
P16_COR_rep2,R2,0,0,0,0,0,3
P16_COR_rep3,R1,0,0,0,0,0,3
P16_COR_rep3,R2,0,0,0,0,0,3
P16_COR_rep4,R1,0,0,0,0,0,3
P16_COR_rep4,R2,0,0,0,0,0,3
P16_COR_rep5,R1,0,0,0,0,0,2
P16_COR_rep5,R2,0,0,0,0,0,3
P16_COR_rep6,R1,0,0,0,0,0,2
P16_COR_rep6,R2,0,1,0,0,0,1
P16_COR_rep7,R1,0,0,0,0,0,3
P16_COR_rep7,R2,0,0,0,0,0,3
P16_COR_rep8,R1,0,0,0,0,0,3
P16_COR_rep8,R2,0,0,0,0,0,3
P16_COR_rep9,R1,0,0,0,0,0,3
P16_COR_rep9,R2,0,0,0,0,0,3
P16_ELB_rep1,R1,1,0,1,0,0,2
P16_ELB_rep1,R2,1,0,1,0,0,2
P16_ELB_rep2,R1,1,0,0,0,0,3
P16_ELB_rep2,R2,1,0,1,0,0,2
P16_ELB_rep3,R1,1,0,0,0,0,2
P16_ELB_rep3,R2,1,0,0,0,0,3
P16_ELB_rep4,R1,1,0,1,0,0,2
P16_ELB_rep4,R2,1,0,0,0,0,3
P16_ELB_rep5,R1,1,0,0,0,0,3
P16_ELB_rep5,R2,1,0,0,0,0,3
P16_HED_rep1,R1,0,0,0,0,1,3
P16_HED_rep1,R2,0,0,1,0,1,3
P16_HED_rep2,R1,0,0,0,0,1,2
P16_HED_rep2,R2,0,0,0,0,1,3
P16_HED_rep3,R1,0,0,0,0,1,3
P16_HED_rep3,R2,0,0,0,0,1,3
P16_HED_rep4,R1,0,0,0,0,1,3
P16_HED_rep4,R2,0,0,0,0,1,3
P16_HED_rep5,R1,0,0,0,0,1,2
P16_HED_rep5,R2,0,0,0,0,1,3
P16_SHR_rep1,R1,0,0,1,0,0,3
P16_SHR_rep1,R2,0,0,1,0,0,3
P16_SHR_rep2,R1,0,0,1,0,0,3
P16_SHR_rep2,R2,0,0,1,0,0,3
P16_SHR_rep3,R1,0,0,1,0,0,3
P16_SHR_rep3,R2,0,0,1,0,0,2
P16_SHR_rep4,R1,0,0,1,0,0,3
P16_SHR_rep4,R2,0,0,1,0,0,3
